101	0	0.179509	0.0462594	47.4333	0.7	0
102	1	0.181067	0.0521274	47.7333	3.4	7
103	0	0.185221	0.0469442	48	0.7	0
104	2	0.247693	0.0472788	48.0667	4.33333	7
105	1	0.167538	0.0519741	48.3667	3.4	0
106	5	0.199219	0.0456389	48.5333	6.56667	7
107	2	0.170931	0.0478699	48.8	4.33333	7
108	5	0.321348	0.05651	48.8333	6.56667	0
109	5	0.159724	0.0462135	49.1	6.56667	7
110	4	0.144434	0.0408945	49.4	5.9	7
111	4	0.174738	0.0457463	49.6333	5.9	7
112	5	0.141686	0.0441865	49.9	6.56667	0
113	1	0.162403	0.0461625	50.1333	3.4	0
114	1	0.158433	0.0429748	50.3667	3.4	7
115	1	0.167943	0.0464043	50.6333	3.4	7
116	1	0.156176	0.0445141	50.9	3.4	7
117	6	0.166903	0.0393351	51.1333	7.13333	7
118	1	0.155004	0.0470362	51.4	3.4	7
119	5	0.152521	0.0489681	51.6667	6.56667	7
120	5	0.170984	0.042178	51.9333	6.56667	0
121	2	0.17244	0.0416469	52.2	4.33333	7
122	1	0.174415	0.0446068	52.5	3.4	7
123	12	0.185468	0.0440525	52.7667	11.2333	0
124	2	0.175882	0.0373835	53.0333	4.33333	7
125	5	0.168414	0.0460725	53.3667	6.56667	7
126	0	0.161926	0.0448612	53.7	0.7	7
127	4	0.153115	0.0445345	54.0333	5.9	0
128	2	0.168011	0.0414415	54.3333	4.33333	7
129	0	0.157439	0.0444671	54.6667	0.7	7
130	0	0.187642	0.051475	55	0.7	7
131	1	0.170853	0.050551	55.3333	3.4	7
132	2	0.179261	0.0529748	55.6	4.33333	7
133	5	0.161827	0.0550607	55.9	6.56667	7
134	5	0.166718	0.0538194	56.1	6.56667	7
135	5	0.157812	0.0573683	56.4333	6.56667	9
136	33	0.172472	0.0485017	56.8333	23.7	7
137	36	0.157303	0.0487855	57.2667	25.5	7
138	37	0.169749	0.0569094	57.6667	26.0667	7
139	37	0.16165	0.0554679	58.1333	26.0667	10
140	39	0.177274	0.0670377	58.6667	27.1333	11
141	40	0.165734	0.0657389	59.2	27.5667	8
142	40	0.158772	0.0744942	59.7333	27.5667	7
143	42	0.158328	0.0646947	60.1333	28.4	10
144	41	0.136634	0.0615476	60.6	28	7
145	44	0.129222	0.0714896	61.0333	29.2	10
146	43	0.140119	0.0705698	61.4667	28.8333	9
147	39	0.14198	0.0671889	62	27.1333	10
148	46	0.130757	0.074834	62.5	29.9333	7
149	48	0.1563	0.0774161	63	30.7	9
150	48	0.158442	0.085728	63.3667	30.7	11
151	46	0.15807	0.0860088	63.7	29.9333	9
152	47	0.15422	0.0786954	64.0667	30.3	9
153	47	0.158968	0.0790514	64.4	30.3	10
154	51	0.142122	0.0685981	64.7333	31.6667	8
155	42	0.159192	0.0717425	65.1	28.4	7
156	40	0.157876	0.0753087	65.4333	27.5667	8
157	44	0.149617	0.0704787	65.7667	29.2	7
158	40	0.136076	0.0755179	66.2667	27.5667	7
159	51	0.152456	0.0730878	66.8	31.6667	7
160	43	0.132497	0.067749	67.4333	28.8333	9
161	47	0.13191	0.0688088	68.0667	30.3	9
162	48	0.148103	0.0680473	68.5	30.7	8
163	47	0.146998	0.0659596	69	30.3	7
164	44	0.135072	0.0752827	69.4667	29.2	9
165	56	0.135852	0.0691282	69.9	33.8333	7
166	50	0.141237	0.0666661	70.4	31.3333	9
167	54	0.130372	0.0766376	70.9333	32.9	7
168	47	0.141705	0.0748542	71.4667	30.3	7
169	57	0.159049	0.0788542	71.9	34.3	7
170	56	0.141901	0.0730595	72.4	33.8333	7
171	40	0.161325	0.0736412	72.7667	27.5667	9
172	57	0.152581	0.0700325	73.2333	34.3	8
173	53	0.165499	0.0640541	73.7667	32.4333	7
174	43	0.163542	0.0613609	74.3333	28.8333	7
175	40	0.160461	0.0503252	74.9667	27.5667	7
176	3	0.144349	0.057703	75.9	5.13333	9
177	11	0.155696	0.0505755	77.0333	10.6333	7
178	24	0.156484	0.0436853	78.4333	18.8333	7
179	4	0.161355	0.0527208	79.9667	5.9	7
180	2	0.141986	0.0497524	81.1667	4.33333	7
181	0	0.127765	0.0527373	82.3	0.7	7
182	11	0.155187	0.0481371	83.3333	10.6333	7
183	11	0.166667	0.0543219	84.2333	10.6333	0
184	11	0.183296	0.0626593	85	10.6333	8
185	23	0.148125	0.0604874	86.0333	18.3333	7
186	11	0.1323	0.0576431	87.0667	10.6333	7
187	19	0.108364	0.057154	88.1333	15.9	7
188	7	0.157598	0.0624889	89.0333	7.73333	7
189	18	0.105823	0.0539467	90.2	15.1667	0
190	29	0.11814	0.0621369	91.0333	21.8667	7
191	11	0.118682	0.0609013	91.7667	10.6333	7
192	29	0.121101	0.056442	92.4667	21.8667	7
193	33	0.102742	0.0494686	93.2667	23.7	0
194	32	0.139605	0.0689884	94	23.2333	0
195	9	0.133535	0.0528009	94.7	9.23333	7
196	42	0.127933	0.0618758	95.4667	28.4	7
197	5	0.112153	0.0612563	96.2	6.56667	0
198	49	0.128632	0.0678935	96.8333	31	7
199	86	0.120046	0.0707337	97.3333	42.7	0
200	86	0.137063	0.0755705	97.7333	42.7	0
201	90	0.145317	0.0761548	98.1	44	7
202	87	0.163329	0.0773687	98.4667	43	9
203	88	0.157016	0.0784569	98.8	43.3333	9
204	86	0.151895	0.0819586	99.1333	42.7	7
205	101	0.157104	0.0798257	99.5	47.4333	8
206	89	0.150632	0.084979	99.9	43.6333	7
207	99	0.156677	0.0838683	100.3	46.8333	9
208	50	0.143798	0.0823493	100.667	31.3333	7
209	56	0.160422	0.088248	101.033	33.8333	7
210	86	0.163325	0.092583	101.4	42.7	8
211	90	0.16087	0.0935373	101.767	44	7
212	102	0.166908	0.0944089	102.033	47.7333	7
213	44	0.158023	0.0913098	102.333	29.2	7
214	104	0.164628	0.085484	102.633	48.0667	7
215	92	0.148837	0.0842332	103.033	44.7	7
216	88	0.157873	0.0868727	103.467	43.3333	7
217	101	0.156604	0.0883154	103.833	47.4333	8
218	105	0.140346	0.0853569	104.2	48.3667	7
219	92	0.154336	0.0886066	104.5	44.7	7
220	101	0.161111	0.089761	104.8	47.4333	9
221	102	0.147929	0.0891882	105.167	47.7333	7
222	121	0.159008	0.0818773	105.5	52.2	7
223	122	0.141333	0.0979276	105.867	52.5	9
