131	57	0.121714	0.0499399	7
132	66	0.126831	0.0382948	0
133	43	0.134937	0.0460924	0
134	44	0.119749	0.0549002	0
135	43	0.140671	0.0431074	0
136	45	0.1573	0.0477765	0
137	113	0.135758	0.040611	0
138	55	0.122508	0.0319486	0
139	113	0.110919	0.0398309	0
140	118	0.132608	0.0373991	7
141	118	0.130701	0.0412124	13
142	119	0.148511	0.0391635	7
143	118	0.136557	0.0415384	12
144	120	0.146753	0.0382074	7
145	122	0.156145	0.0335984	7
146	72	0.14653	0.03011	0
147	123	0.136166	0.0328611	7
148	0	0.147711	0.0335355	0
149	73	0.13681	0.0347153	0
150	1	0.129488	0.0354085	0
151	1	0.151307	0.0330081	0
152	5	0.102737	0.0389617	7
153	3	0.107289	0.0542482	14
154	5	0.103837	0.0684816	49
155	5	0.100042	0.0845361	56
156	7	0.115958	0.0815158	51
157	7	0.119077	0.0688486	49
158	9	0.10855	0.0642298	41
159	6	0.112457	0.0528311	7
160	6	0.102176	0.047872	0
161	15	0.109158	0.051551	7
162	14	0.118687	0.0516179	16
163	15	0.117109	0.0420418	7
164	17	0.117309	0.0468615	14
165	16	0.131859	0.0425932	7
166	14	0.13982	0.0488152	0
167	18	0.134402	0.0525348	21
168	19	0.134497	0.0531863	15
169	21	0.1196	0.0655847	8
170	19	0.145633	0.05391	7
171	21	0.161254	0.0663701	24
172	21	0.165665	0.0616894	15
173	22	0.166646	0.0662787	19
174	22	0.157619	0.0637496	14
175	22	0.158787	0.0697916	7
176	25	0.166531	0.0674495	17
177	26	0.180186	0.0669216	17
178	20	0.190378	0.0677836	0
179	20	0.168866	0.0662415	0
180	22	0.183484	0.0624563	0
181	21	0.158133	0.0589547	7
182	26	0.151995	0.0636328	7
183	30	0.148249	0.0616374	7
184	24	0.158891	0.0677829	7
185	27	0.165585	0.0671976	0
186	30	0.158468	0.0565349	0
187	29	0.146233	0.0512444	0
188	29	0.158673	0.0657528	0
189	29	0.143356	0.0668551	0
190	28	0.173268	0.0477847	0
191	27	0.126716	0.0409257	0
192	29	0.130605	0.0297614	0
193	168	0.111723	0.031919	0
194	27	0.141265	0.0317663	0
195	154	0.121595	0.0331886	0
196	145	0.115796	0.0241873	0
197	174	0.109063	0.0280944	0
198	111	0.0962036	0.0229983	0
199	77	0.0738208	0.0258059	0
200	145	0.100162	0.0276605	0
201	77	0.103238	0.0293348	0
202	18	0.0875759	0.0355235	0
203	18	0.0679027	0.0358735	0
204	179	0.121685	0.03895	0
205	175	0.121226	0.0406271	0
206	175	0.149147	0.0516254	0
207	182	0.14089	0.0562728	0
208	182	0.139457	0.0637738	0
209	188	0.138945	0.0630725	0
210	177	0.145944	0.0569946	0
211	189	0.163889	0.0498931	0
212	75	0.133065	0.0581127	0
213	189	0.160783	0.0474041	0
214	181	0.142692	0.0533787	0
215	187	0.124798	0.0528144	0
216	180	0.142565	0.053401	0
217	178	0.148301	0.0571261	0
218	180	0.129175	0.0497895	0
219	179	0.143724	0.0522962	0
220	184	0.137857	0.0537487	0
221	25	0.156181	0.0507029	0
222	182	0.130122	0.0563352	0
223	182	0.127211	0.0447128	0
224	188	0.120178	0.0485097	0
225	189	0.0835487	0.0407256	0
226	10	0.0933944	0.0393904	0
227	184	0.0984599	0.0438329	0
228	185	0.0868967	0.0421069	0
229	177	0.113385	0.0399299	0
230	46	0.132103	0.042031	0
231	50	0.127505	0.038863	0
232	46	0.134777	0.0393783	7
233	209	0.127733	0.0399797	0
234	48	0.113595	0.0408084	7
235	97	0.123294	0.042178	0
236	50	0.137406	0.04272	0
237	50	0.113238	0.03918	7
238	51	0.125434	0.0412997	7
239	51	0.133682	0.0385033	15
240	206	0.124216	0.0435899	0
241	51	0.108836	0.0513148	20
242	54	0.13304	0.0404839	0
243	71	0.140422	0.0388859	0
244	222	0.124874	0.0395151	0
245	53	0.119116	0.0491346	18
246	54	0.138828	0.0405509	7
247	54	0.119297	0.0454452	18
248	54	0.137636	0.0433204	7
249	55	0.124732	0.0462534	16
250	96	0.123593	0.0364189	0
251	53	0.13005	0.0428323	0
252	51	0.133154	0.0435221	0
253	52	0.104182	0.0431265	0
254	59	0.113878	0.0434907	14
255	220	0.110157	0.0438168	0
256	61	0.121333	0.05063	7
257	56	0.134965	0.0431795	0
258	73	0.112512	0.0422531	0
259	73	0.107598	0.0412467	0
260	62	0.102488	0.0455407	34
261	63	0.116084	0.0584616	31
262	232	0.117933	0.0429695	0
263	64	0.109445	0.0507849	26
264	66	0.120602	0.0493178	14
265	67	0.137769	0.0549182	19
266	66	0.109907	0.049792	29
267	66	0.138985	0.0533468	28
268	66	0.153208	0.0517996	15
269	69	0.133987	0.0515223	19
270	69	0.131111	0.0481116	24
271	69	0.131443	0.0502395	26
272	70	0.120794	0.0555494	19
273	244	0.122594	0.0508142	0
274	75	0.138978	0.0514289	8
275	75	0.129015	0.0488582	18
276	75	0.0915777	0.0465411	16
277	78	0.106053	0.0476091	7
278	72	0.109883	0.0520933	7
279	80	0.111975	0.048231	7
280	79	0.127179	0.050242	7
281	80	0.121946	0.046926	7
282	174	0.122015	0.0440504	0
283	188	0.132501	0.0435486	0
284	172	0.120272	0.0406444	0
285	79	0.136987	0.0455421	8
286	81	0.103403	0.0377802	7
287	174	0.121413	0.0321076	0
288	79	0.121184	0.0306857	7
289	86	0.15004	0.0466978	7
290	86	0.114007	0.0415173	19
291	87	0.114911	0.033606	19
292	84	0.131124	0.0325133	7
293	86	0.135599	0.0345913	7
294	90	0.118058	0.0372526	23
295	82	0.0912353	0.0407683	0
296	92	0.118928	0.0538446	27
297	96	0.124357	0.0343975	7
298	98	0.143661	0.0405301	14
299	92	0.133947	0.0371296	0
300	102	0.144167	0.0495039	7
301	99	0.125991	0.0364242	7
302	106	0.103118	0.0423949	0
303	103	0.11659	0.0422468	15
304	109	0.142717	0.0370246	0
305	106	0.122506	0.0449939	14
306	107	0.118398	0.0463469	7
307	107	0.116823	0.0594899	19
308	110	0.129362	0.045916	7
309	108	0.128178	0.0558892	8
310	111	0.132193	0.0582492	21
311	111	0.107348	0.058771	21
312	112	0.105824	0.0804674	42
313	114	0.0848539	0.0777744	52
314	115	0.113538	0.100691	70
315	114	0.11402	0.100084	40
316	116	0.11973	0.078455	36
317	114	0.136532	0.0723924	26
318	117	0.107542	0.0671432	25
319	114	0.124067	0.0555304	20
320	124	0.123428	0.060403	30
321	123	0.134038	0.054107	27
322	123	0.1129	0.0592211	31
323	127	0.12687	0.0568212	35
324	127	0.142198	0.0588126	29
325	129	0.141131	0.0613558	31
326	129	0.143045	0.0668826	28
327	135	0.172977	0.062079	25
328	134	0.15286	0.0642074	22
329	131	0.153115	0.0632033	34
330	133	0.155613	0.0612906	33
331	136	0.165004	0.0607127	19
332	136	0.156797	0.0659769	18
333	135	0.122836	0.0544258	24
334	136	0.132396	0.0637065	26
335	136	0.128784	0.0513843	22
336	136	0.107993	0.0584732	26
337	137	0.132502	0.0534761	21
338	136	0.139986	0.0666539	18
339	138	0.161837	0.0556548	28
340	138	0.18413	0.0701836	24
341	138	0.1611	0.0771348	24
342	138	0.176898	0.0764267	23
343	320	0.167219	0.0503133	0
344	138	0.198788	0.0660388	15
345	142	0.12778	0.0538851	21
346	143	0.161066	0.0500721	27
347	147	0.124744	0.05648	8
348	146	0.117958	0.0768437	23
349	147	0.137539	0.0852063	29
350	145	0.121081	0.0884821	21
351	147	0.13804	0.100207	35
352	148	0.135003	0.115492	45
353	147	0.148293	0.109926	33
354	150	0.163689	0.091598	34
355	150	0.129724	0.0892241	40
356	151	0.11913	0.0701214	16
357	151	0.164256	0.0710611	27
358	150	0.10627	0.0597534	15
359	155	0.102419	0.0798376	42
360	155	0.0728016	0.120086	81
361	155	0.10627	0.106367	62
362	157	0.0895596	0.0933495	121
363	157	0.116113	0.0867397	62
364	158	0.130878	0.0890654	51
365	13	0.111603	0.0850491	82
366	16	0.117002	0.0932208	62
367	15	0.116665	0.0846336	75
368	20	0.102311	0.0880966	61
369	20	0.137781	0.100634	62
370	21	0.132398	0.0953935	67
371	20	0.126104	0.107826	77
372	22	0.142799	0.108935	63
373	24	0.135537	0.106674	68
374	24	0.137109	0.102025	73
375	27	0.129239	0.0970768	85
376	26	0.122238	0.0984066	86
377	28	0.122565	0.121475	143
378	29	0.131723	0.113723	124
379	29	0.145431	0.111046	83
380	30	0.142251	0.10665	82
381	31	0.125527	0.0780904	77
382	32	0.140911	0.0867332	72
383	34	0.106286	0.0933395	90
384	35	0.100973	0.0822394	80
385	36	0.103887	0.0850586	86
386	37	0.10287	0.0917584	95
387	38	0.126601	0.0972093	99
388	39	0.118018	0.11263	96
389	40	0.118141	0.112156	88
390	40	0.119015	0.108799	106
391	41	0.109768	0.0935067	118
392	42	0.11395	0.0935378	100
393	44	0.118588	0.0912399	66
394	45	0.115483	0.0956099	80
395	45	0.143405	0.09873	87
396	47	0.130325	0.100785	112
397	48	0.118226	0.103949	103
398	49	0.140209	0.116179	123
399	50	0.131797	0.112947	128
400	50	0.147941	0.118093	139
401	51	0.133485	0.103763	117
402	53	0.130745	0.113743	110
403	53	0.122284	0.116761	121
404	54	0.126202	0.123002	115
405	56	0.125115	0.117992	123
406	57	0.129671	0.12368	90
407	58	0.12247	0.114022	122
408	59	0.120075	0.117745	125
409	59	0.119901	0.125317	122
410	61	0.116391	0.137629	120
411	61	0.122591	0.137148	137
412	62	0.1201	0.128344	153
413	64	0.111499	0.110178	161
414	65	0.117655	0.118444	137
415	66	0.135591	0.120158	127
416	67	0.141908	0.118837	134
417	68	0.115403	0.137109	164
418	69	0.111661	0.126619	142
419	70	0.118846	0.120195	121
420	71	0.116359	0.110336	117
421	72	0.158522	0.112672	118
422	72	0.125463	0.10155	86
423	74	0.134572	0.106336	74
424	74	0.14388	0.0902005	73
425	76	0.125841	0.0745022	67
426	79	0.104591	0.0785178	31
427	282	0.114657	0.0881909	34
428	282	0.107919	0.095496	41
429	284	0.128722	0.086746	52
430	283	0.133724	0.0883616	25
431	288	0.109697	0.0778293	25
432	86	0.118038	0.0757621	33
433	85	0.110971	0.0833028	32
434	86	0.163922	0.085851	41
435	86	0.154232	0.105782	34
436	293	0.123114	0.0724463	27
437	91	0.0917134	0.0702738	57
438	295	0.0811088	0.0770852	34
439	295	0.111833	0.0845099	54
440	94	0.114345	0.0919974	87
441	95	0.145127	0.100211	58
442	96	0.118265	0.101282	94
443	97	0.127426	0.100644	79
444	98	0.137725	0.106359	79
445	100	0.130388	0.0968188	72
446	100	0.12672	0.120969	87
447	101	0.143107	0.111954	84
448	103	0.119468	0.100251	63
449	103	0.114868	0.118916	75
450	105	0.142545	0.112301	82
451	105	0.148758	0.12936	95
452	106	0.13596	0.116179	90
453	107	0.12411	0.122166	87
454	108	0.132654	0.128598	71
455	108	0.132995	0.102933	51
456	110	0.130787	0.117532	73
457	111	0.163385	0.111801	57
458	112	0.127531	0.114624	90
459	113	0.126844	0.137063	90
460	114	0.131228	0.131975	112
461	115	0.114159	0.104529	129
462	116	0.103481	0.129916	118
463	117	0.115451	0.127423	99
464	118	0.0995094	0.105062	106
465	118	0.130128	0.11153	105
466	119	0.120815	0.10532	95
467	120	0.113137	0.104644	94
468	121	0.142757	0.0999667	104
469	122	0.12199	0.113033	110
470	123	0.108409	0.110127	94
471	124	0.12655	0.102705	95
472	124	0.126432	0.091269	78
473	126	0.139601	0.107869	106
474	127	0.115394	0.106951	111
475	128	0.123844	0.106816	136
476	129	0.13079	0.117764	149
477	130	0.11887	0.127269	164
478	131	0.124098	0.127332	175
479	132	0.117274	0.135946	181
480	133	0.124092	0.129489	151
481	133	0.115668	0.138405	171
482	135	0.155013	0.12319	101
483	135	0.134707	0.151787	137
484	136	0.138418	0.155736	123
485	136	0.123389	0.158942	129
486	137	0.136197	0.128875	131
487	138	0.123108	0.120496	115
488	140	0.138212	0.12003	88
489	141	0.132825	0.136548	102
490	141	0.150142	0.158093	118
491	142	0.142104	0.138215	103
492	143	0.130147	0.126297	112
493	145	0.16849	0.148273	65
494	145	0.167928	0.196657	102
495	145	0.165079	0.17067	58
496	146	0.162263	0.166924	68
497	147	0.146126	0.142569	63
498	352	0.169589	0.160214	60
499	352	0.145214	0.210846	102
500	353	0.149969	0.202626	76
501	354	0.138791	0.162258	88
502	354	0.125171	0.123375	51
