101	0	0.179509	0.0462594	47.4333	0.7	0
102	1	0.181067	0.0521274	47.7333	3.4	7
103	2	0.185221	0.0417718	48	4.33333	7
104	2	0.247693	0.0472788	48.0667	4.33333	7
105	3	0.167538	0.0482053	48.3667	5.13333	7
106	1	0.199219	0.0455667	48.5333	3.4	8
107	2	0.170931	0.0478699	48.8	4.33333	7
108	2	0.321348	0.0431341	48.8333	4.33333	7
109	5	0.159724	0.0462135	49.1	6.56667	7
110	4	0.144434	0.0408945	49.4	5.9	7
111	4	0.174738	0.0457463	49.6333	5.9	7
112	7	0.141686	0.0394448	49.9	7.73333	7
113	2	0.162403	0.0404001	50.1333	4.33333	7
114	1	0.158433	0.0429748	50.3667	3.4	7
115	13	0.167943	0.0535288	50.6333	13.2	8
116	13	0.156176	0.0508437	50.9	13.2	9
117	14	0.166903	0.0671949	51.1333	13.9	7
118	17	0.155004	0.0474585	51.4	15.9	9
119	15	0.152521	0.0664126	51.6667	14.5333	7
120	14	0.170984	0.0615637	51.9333	13.9	7
121	20	0.17244	0.0484437	52.2	17.7333	9
122	16	0.174415	0.0703308	52.5	15.1667	7
123	14	0.185468	0.0732027	52.7667	13.9	7
124	14	0.175882	0.0524879	53.0333	13.9	8
125	15	0.168414	0.064421	53.3667	14.5333	9
126	16	0.161926	0.0619891	53.7	15.1667	9
127	15	0.153115	0.0598717	54.0333	14.5333	7
128	16	0.168011	0.0563292	54.3333	15.1667	8
129	14	0.157439	0.0639229	54.6667	13.9	7
130	19	0.187642	0.0592764	55	17.1333	7
131	13	0.170853	0.0567578	55.3333	13.2	8
132	15	0.179261	0.0690286	55.6	14.5333	7
133	14	0.161827	0.0710084	55.9	13.9	7
134	16	0.166718	0.0631857	56.1	15.1667	7
135	5	0.157812	0.0573683	56.4333	6.56667	9
136	15	0.172472	0.0669487	56.8333	14.5333	7
137	35	0.157303	0.0501107	57.2667	26.0667	9
138	37	0.169749	0.0613102	57.6667	27.1333	10
139	37	0.16165	0.0554679	58.1333	26.0667	10
140	36	0.177274	0.0560807	58.6667	25.5	12
141	40	0.165734	0.0583032	59.2	28.4	9
142	38	0.158772	0.0685036	59.7333	27.5667	10
143	42	0.158328	0.0646947	60.1333	28.4	10
144	42	0.136634	0.0524129	60.6	28.4	10
145	44	0.129222	0.0714896	61.0333	29.2	10
146	38	0.140119	0.0644044	61.4667	27.5667	10
147	39	0.14198	0.0671889	62	27.1333	10
148	44	0.130757	0.0637827	62.5	29.9333	10
149	42	0.1563	0.0731004	63	28.4	10
150	48	0.158442	0.085728	63.3667	30.7	11
151	43	0.15807	0.0697648	63.7	28.8333	14
152	50	0.15422	0.0680261	64.0667	31.3333	12
153	45	0.158968	0.0660761	64.4	29.5333	11
154	49	0.142122	0.0645332	64.7333	31	10
155	52	0.159192	0.0708385	65.1	32	11
156	51	0.157876	0.0650584	65.4333	31.6667	11
157	46	0.149617	0.0620815	65.7667	29.9333	9
158	57	0.136076	0.0643819	66.2667	34.3	10
159	50	0.152456	0.0717223	66.8	31.3333	10
160	47	0.132497	0.0591649	67.4333	30.3	10
161	41	0.13191	0.0647571	68.0667	28	10
162	54	0.148103	0.0685963	68.5	33.8333	9
163	50	0.146998	0.0658342	69	31.3333	10
164	40	0.135072	0.0714596	69.4667	27.5667	11
165	52	0.135852	0.0614204	69.9	32	10
166	50	0.141237	0.0666661	70.4	31.3333	9
167	42	0.130372	0.0645848	70.9333	28.4	10
168	55	0.141705	0.0664048	71.4667	33.4	9
169	50	0.159049	0.0629484	71.9	32	10
170	43	0.141901	0.0682752	72.4	28.8333	9
171	40	0.161325	0.0736412	72.7667	27.5667	9
172	71	0.152581	0.0601719	73.2333	39.5667	10
173	41	0.165499	0.0637919	73.7667	28	9
174	38	0.163542	0.0643293	74.3333	27.5667	10
175	38	0.160461	0.0490149	74.9667	27.5667	9
176	3	0.144349	0.057703	75.9	5.13333	9
177	11	0.155696	0.0505755	77.0333	10.6333	7
178	30	0.156484	0.0553768	78.4333	23.2333	7
179	34	0.161355	0.0529171	79.9667	25.5	9
180	5	0.141986	0.0475121	81.1667	6.56667	9
181	6	0.127765	0.0474162	82.3	7.13333	8
182	11	0.155187	0.0481371	83.3333	10.6333	7
183	8	0.166667	0.0497799	84.2333	8.53333	7
184	11	0.183296	0.0626593	85	10.6333	8
185	30	0.148125	0.0621913	86.0333	23.2333	7
186	28	0.1323	0.0578323	87.0667	22.2	7
187	30	0.108364	0.0679323	88.1333	23.2333	7
188	10	0.157598	0.0572264	89.0333	10	10
189	30	0.105823	0.05757	90.2	23.2333	7
190	29	0.11814	0.0621369	91.0333	21.8667	7
191	14	0.118682	0.0591249	91.7667	12.5333	10
192	28	0.121101	0.0579621	92.4667	22.2	7
193	30	0.102742	0.0487142	93.2667	23.2333	7
194	34	0.139605	0.0608847	94	25.5	8
195	9	0.133535	0.0528009	94.7	9.23333	7
196	40	0.127933	0.0598727	95.4667	27.5667	10
197	0	0.112153	0.0594305	96.2	0.7	7
198	85	0.128632	0.0671971	96.8333	42.3667	9
199	14	0.120046	0.071215	97.3333	13.9	8
200	78	0.137063	0.0657966	97.7333	40.6667	9
201	47	0.145317	0.0683046	98.1	30.3	8
202	87	0.163329	0.0773687	98.4667	43	9
203	88	0.157016	0.0784569	98.8	43.3333	9
204	42	0.151895	0.0736879	99.1333	28.4	9
205	40	0.157104	0.073483	99.5	27.5667	9
206	105	0.150632	0.0749672	99.9	48.3667	9
207	87	0.156677	0.0893631	100.3	43.6333	9
208	89	0.143798	0.0741279	100.667	43.6333	9
209	102	0.160422	0.0770801	101.033	47.7333	8
210	68	0.163325	0.079057	101.4	38.2667	10
211	96	0.16087	0.0806406	101.767	46.5667	8
212	102	0.166908	0.0944089	102.033	47.7333	7
213	105	0.158023	0.0840425	102.333	48.3667	9
214	56	0.164628	0.0825277	102.633	33.8333	10
215	100	0.148837	0.0812499	103.033	47.1333	9
216	69	0.157873	0.0807468	103.467	39.1	8
217	75	0.156604	0.0812116	103.833	40.4667	9
218	107	0.140346	0.0775922	104.2	48.8	9
219	95	0.154336	0.0844829	104.5	46.3333	9
220	101	0.161111	0.089761	104.8	47.4333	9
221	120	0.147929	0.082917	105.167	51.9333	9
222	101	0.159008	0.0801759	105.5	47.4333	9
