101	0	0.123203	0.0507807	35.2667	0.7	0
102	0	0.141141	0.0497881	35.5333	0.7	0
103	0	0.141441	0.0581495	35.8	0.7	0
104	1	0.148354	0.0607597	36.0333	2.96667	7
105	4	0.151006	0.0561089	36.3	4.53333	0
106	4	0.147982	0.0584163	36.5	4.53333	7
107	0	0.149812	0.0534533	36.7333	0.7	7
108	3	0.136377	0.0571882	36.9667	4.3	0
109	4	0.141056	0.0578308	37.1667	4.53333	7
110	4	0.143067	0.065049	37.3667	4.53333	7
111	2	0.155069	0.0546455	37.5667	3.66667	7
112	10	0.149974	0.0563993	37.7667	5.63333	7
113	2	0.149813	0.0558613	37.9667	3.66667	7
114	1	0.146879	0.0543932	38.1667	2.96667	7
115	9	0.159086	0.0505194	38.3333	5.16667	7
116	11	0.143896	0.0531858	38.5	6.1	7
117	7	0.138714	0.0509209	38.7	5.06667	7
118	7	0.151452	0.0525749	38.9	5.06667	7
119	7	0.170055	0.0537078	39.0667	5.06667	7
120	2	0.144891	0.0544589	39.2667	3.66667	7
121	13	0.151881	0.0533997	39.4333	6.76667	7
122	3	0.157838	0.0562508	39.5667	4.3	7
123	3	0.160878	0.0574602	39.7333	4.3	0
124	12	0.131988	0.0547481	39.9	6.46667	7
125	10	0.142496	0.0552505	40.0333	5.63333	7
126	25	0.156373	0.0629713	40.1667	11.9	7
127	12	0.145054	0.0546508	40.3333	6.46667	7
128	3	0.149013	0.0525055	40.4667	4.3	7
129	27	0.141238	0.0790929	40.6	12.5667	0
130	7	0.147895	0.0551759	40.7667	5.06667	7
131	27	0.141287	0.0820812	40.9	12.5667	7
132	25	0.154304	0.0615677	41.0333	11.9	7
133	27	0.144578	0.0679972	41.2	12.5667	0
134	26	0.145257	0.0684404	41.3667	12.0667	7
135	28	0.145987	0.067194	41.5	13.0667	7
136	25	0.148585	0.0705092	41.6667	11.9	7
137	27	0.167529	0.0852769	41.8333	12.5667	0
138	27	0.1707	0.0821394	41.9667	12.5667	0
139	27	0.154742	0.08652	42.1333	12.5667	0
140	25	0.144986	0.0707958	42.3	11.9	7
141	28	0.170875	0.0784014	42.5	13.0667	7
142	33	0.206842	0.064478	42.5667	15.0333	7
143	27	0.256983	0.0875056	42.6	12.5667	7
144	32	0.264042	0.0667069	42.6333	14.6667	7
145	29	0.257845	0.0751172	42.6667	13.3	7
146	27	0.248751	0.0845167	42.7	12.5667	7
147	29	0.24724	0.0828965	42.7333	13.3	7
148	24	0.242607	0.0706738	42.7667	11.5	7
149	27	0.244305	0.0881322	42.8	12.5667	0
150	29	0.255599	0.0868953	42.8333	13.3	7
151	27	0.253289	0.0960252	42.8667	12.5667	7
152	24	0.226746	0.06578	42.9333	11.5	7
153	27	0.17527	0.0990187	43.1	12.5667	7
154	30	0.194551	0.082691	43.2667	13.8	7
155	27	0.184541	0.093649	43.4667	12.5667	7
156	26	0.165476	0.0849188	43.7	12.0667	7
157	25	0.172672	0.0777874	43.9	11.9	7
158	29	0.164384	0.0777392	44.1333	13.3	7
159	27	0.180535	0.0820006	44.3667	12.5667	0
160	27	0.16996	0.0757538	44.6333	12.5667	0
161	31	0.159429	0.0725954	44.8667	14.2	7
162	27	0.160423	0.0965983	45.1333	12.5667	7
163	29	0.171396	0.0726688	45.3667	13.3	7
164	30	0.145427	0.0631663	45.5667	13.8	7
165	64	0.155975	0.0700035	45.8	25.0667	11
166	27	0.163867	0.0767253	46	12.5667	7
167	66	0.170341	0.0657691	46.1667	25.8333	11
168	67	0.162262	0.0773342	46.3333	26.2	12
169	68	0.166237	0.0699392	46.5	26.6	12
170	68	0.166958	0.0690769	46.6667	26.6	10
171	68	0.15856	0.0659651	46.8667	26.6	13
172	71	0.17101	0.100808	47.0333	27.5667	7
173	70	0.184281	0.0919455	47.2333	27.2333	8
174	72	0.171247	0.0972062	47.4333	27.8333	7
175	74	0.175916	0.109734	47.6333	28.3667	7
176	73	0.172066	0.102003	47.8333	28.0667	7
177	76	0.163045	0.0982959	48.0333	28.8333	7
178	71	0.169837	0.0898452	48.2333	27.5667	9
179	72	0.152585	0.0937017	48.4	27.8333	7
180	72	0.165341	0.0928391	48.5667	27.8333	9
181	76	0.158695	0.0908416	48.7667	28.8333	15
182	79	0.16174	0.0841313	48.9667	29.5333	11
183	79	0.165155	0.0869272	49.1333	29.5333	12
184	81	0.15151	0.0895768	49.3333	30.0333	9
185	77	0.151358	0.0936073	49.5	29.0667	13
186	79	0.143753	0.0825234	49.7	29.5333	13
187	86	0.158859	0.087801	49.9	31.1333	11
188	74	0.152505	0.0950762	50.0667	28.3667	8
189	83	0.161138	0.109205	50.2333	30.5	12
190	82	0.168411	0.0949623	50.4	30.2667	10
191	80	0.169377	0.0857144	50.5333	29.8	8
192	81	0.171097	0.0972997	50.7333	30.0333	9
193	82	0.158102	0.106897	50.9333	30.2667	9
194	76	0.175762	0.0969452	51.1	28.8333	9
195	89	0.165102	0.111126	51.2667	31.8333	9
196	80	0.181704	0.11043	51.4333	29.8	7
197	96	0.158491	0.104817	51.6333	33.9	13
198	75	0.175997	0.101986	51.8	28.6	10
199	76	0.186305	0.0952388	51.9667	28.8333	10
200	75	0.183146	0.101614	52.1333	28.6	10
201	95	0.192214	0.0969309	52.3	33.6	13
202	73	0.193355	0.103513	52.4667	28.0667	9
203	77	0.194045	0.102791	52.6333	29.0667	11
204	77	0.184093	0.100044	52.8	29.0667	7
205	75	0.1873	0.0997378	52.9667	28.6	7
206	95	0.167954	0.101056	53.1667	33.6	10
207	83	0.185219	0.109574	53.3667	30.5	7
208	96	0.165494	0.0935873	53.5667	33.9	9
209	73	0.175071	0.097071	53.7667	28.0667	11
210	72	0.162909	0.107043	54	27.8333	7
211	109	0.150649	0.0954655	54.2333	37.1667	9
212	88	0.152134	0.10093	54.4333	31.6	7
213	99	0.159852	0.093288	54.6333	34.6667	11
214	90	0.172866	0.104295	54.8667	32.0667	7
215	95	0.174774	0.101265	55.0667	33.6	10
216	90	0.165494	0.0960442	55.2667	32.0667	10
217	84	0.177743	0.117617	55.4667	30.7	7
218	99	0.179779	0.102118	55.6333	34.6667	8
219	97	0.170302	0.105669	55.8333	34.1333	10
